Entity,Code,Year,Number of significant earthquakes (significant earthquakes)
Turkey,TUR,1752,0
Turkey,TUR,1754,0
Turkey,TUR,1755,0
Turkey,TUR,1756,0
Turkey,TUR,1757,0
Turkey,TUR,1758,0
Turkey,TUR,1759,0
Turkey,TUR,1760,0
Turkey,TUR,1761,0
Turkey,TUR,1762,0
Turkey,TUR,1763,0
Turkey,TUR,1764,0
Turkey,TUR,1765,0
Turkey,TUR,1766,1
Turkey,TUR,1767,0
Turkey,TUR,1768,0
Turkey,TUR,1769,0
Turkey,TUR,1770,0
Turkey,TUR,1771,0
Turkey,TUR,1772,0
Turkey,TUR,1773,0
Turkey,TUR,1774,0
Turkey,TUR,1775,0
Turkey,TUR,1776,0
Turkey,TUR,1777,0
Turkey,TUR,1778,1
Turkey,TUR,1779,0
Turkey,TUR,1780,0
Turkey,TUR,1781,0
Turkey,TUR,1782,0
Turkey,TUR,1783,1
Turkey,TUR,1784,1
Turkey,TUR,1785,0
Turkey,TUR,1786,0
Turkey,TUR,1787,0
Turkey,TUR,1788,0
Turkey,TUR,1789,0
Turkey,TUR,1790,0
Turkey,TUR,1791,0
Turkey,TUR,1792,0
Turkey,TUR,1793,0
Turkey,TUR,1794,0
Turkey,TUR,1795,0
Turkey,TUR,1796,0
Turkey,TUR,1797,0
Turkey,TUR,1798,0
Turkey,TUR,1799,0
Turkey,TUR,1800,0
Turkey,TUR,1801,0
Turkey,TUR,1802,0
Turkey,TUR,1803,0
Turkey,TUR,1804,0
Turkey,TUR,1805,0
Turkey,TUR,1806,0
Turkey,TUR,1808,0
Turkey,TUR,1809,0
Turkey,TUR,1810,0
Turkey,TUR,1811,0
Turkey,TUR,1812,0
Turkey,TUR,1813,0
Turkey,TUR,1814,0
Turkey,TUR,1815,0
Turkey,TUR,1816,0
Turkey,TUR,1817,0
Turkey,TUR,1818,0
Turkey,TUR,1819,0
Turkey,TUR,1820,0
Turkey,TUR,1821,0
Turkey,TUR,1822,2
Turkey,TUR,1823,0
Turkey,TUR,1824,0
Turkey,TUR,1825,0
Turkey,TUR,1826,0
Turkey,TUR,1827,1
Turkey,TUR,1828,0
Turkey,TUR,1829,0
Turkey,TUR,1830,0
Turkey,TUR,1831,0
Turkey,TUR,1832,0
Turkey,TUR,1833,0
Turkey,TUR,1834,0
Turkey,TUR,1835,1
Turkey,TUR,1836,0
Turkey,TUR,1837,0
Turkey,TUR,1838,0
Turkey,TUR,1839,0
Turkey,TUR,1840,1
Turkey,TUR,1841,0
Turkey,TUR,1842,0
Turkey,TUR,1843,0
Turkey,TUR,1844,1
Turkey,TUR,1845,1
Turkey,TUR,1846,0
Turkey,TUR,1847,0
Turkey,TUR,1848,0
Turkey,TUR,1849,0
Turkey,TUR,1850,0
Turkey,TUR,1851,1
Turkey,TUR,1852,1
Turkey,TUR,1853,0
Turkey,TUR,1854,0
Turkey,TUR,1855,3
Turkey,TUR,1856,0
Turkey,TUR,1857,2
Turkey,TUR,1858,0
Turkey,TUR,1859,2
Turkey,TUR,1860,0
Turkey,TUR,1861,0
Turkey,TUR,1862,1
Turkey,TUR,1863,2
Turkey,TUR,1864,0
Turkey,TUR,1865,0
Turkey,TUR,1866,0
Turkey,TUR,1867,0
Turkey,TUR,1868,1
Turkey,TUR,1869,0
Turkey,TUR,1870,0
Turkey,TUR,1871,0
Turkey,TUR,1872,1
Turkey,TUR,1873,0
Turkey,TUR,1874,1
Turkey,TUR,1875,3
Turkey,TUR,1876,1
Turkey,TUR,1877,0
Turkey,TUR,1878,1
Turkey,TUR,1879,0
Turkey,TUR,1880,4
Turkey,TUR,1881,2
Turkey,TUR,1882,0
Turkey,TUR,1883,1
Turkey,TUR,1884,0
Turkey,TUR,1885,0
Turkey,TUR,1886,0
Turkey,TUR,1887,0
Turkey,TUR,1888,1
Turkey,TUR,1889,0
Turkey,TUR,1890,0
Turkey,TUR,1891,1
Turkey,TUR,1892,0
Turkey,TUR,1893,1
Turkey,TUR,1894,1
Turkey,TUR,1895,0
Turkey,TUR,1896,0
Turkey,TUR,1897,0
Turkey,TUR,1898,0
Turkey,TUR,1899,2
Turkey,TUR,1900,1
Turkey,TUR,1901,2
Turkey,TUR,1902,2
Turkey,TUR,1903,3
Turkey,TUR,1904,0
Turkey,TUR,1905,2
Turkey,TUR,1906,0
Turkey,TUR,1907,0
Turkey,TUR,1908,0
Turkey,TUR,1909,3
Turkey,TUR,1910,1
Turkey,TUR,1911,0
Turkey,TUR,1912,1
Turkey,TUR,1913,0
Turkey,TUR,1914,2
Turkey,TUR,1915,0
Turkey,TUR,1916,1
Turkey,TUR,1917,0
Turkey,TUR,1918,0
Turkey,TUR,1919,0
Turkey,TUR,1920,0
Turkey,TUR,1921,0
Turkey,TUR,1922,0
Turkey,TUR,1923,0
Turkey,TUR,1924,2
Turkey,TUR,1925,2
Turkey,TUR,1926,1
Turkey,TUR,1927,0
Turkey,TUR,1928,2
Turkey,TUR,1929,1
Turkey,TUR,1930,0
Turkey,TUR,1931,0
Turkey,TUR,1932,0
Turkey,TUR,1933,0
Turkey,TUR,1934,2
Turkey,TUR,1935,2
Turkey,TUR,1936,0
Turkey,TUR,1937,0
Turkey,TUR,1938,1
Turkey,TUR,1939,4
Turkey,TUR,1940,2
Turkey,TUR,1941,2
Turkey,TUR,1942,5
Turkey,TUR,1943,4
Turkey,TUR,1944,3
Turkey,TUR,1945,4
Turkey,TUR,1946,2
Turkey,TUR,1947,0
Turkey,TUR,1948,0
Turkey,TUR,1949,1
Turkey,TUR,1950,1
Turkey,TUR,1951,1
Turkey,TUR,1952,3
Turkey,TUR,1953,2
Turkey,TUR,1954,0
Turkey,TUR,1955,1
Turkey,TUR,1956,1
Turkey,TUR,1957,3
Turkey,TUR,1958,0
Turkey,TUR,1959,2
Turkey,TUR,1960,0
Turkey,TUR,1961,1
Turkey,TUR,1962,1
Turkey,TUR,1963,1
Turkey,TUR,1964,2
Turkey,TUR,1965,0
Turkey,TUR,1966,5
Turkey,TUR,1967,2
Turkey,TUR,1968,2
Turkey,TUR,1969,3
Turkey,TUR,1970,3
Turkey,TUR,1971,2
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,1
Turkey,TUR,1975,2
Turkey,TUR,1976,4
Turkey,TUR,1977,1
Turkey,TUR,1978,1
Turkey,TUR,1979,1
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,2
Turkey,TUR,1984,2
Turkey,TUR,1985,1
Turkey,TUR,1986,3
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,1
Turkey,TUR,1990,1
Turkey,TUR,1991,2
Turkey,TUR,1992,1
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,1
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,1
Turkey,TUR,1999,6
Turkey,TUR,2000,3
Turkey,TUR,2001,1
Turkey,TUR,2002,1
Turkey,TUR,2003,5
Turkey,TUR,2004,7
Turkey,TUR,2005,7
Turkey,TUR,2006,1
Turkey,TUR,2007,4
Turkey,TUR,2008,1
Turkey,TUR,2009,0
Turkey,TUR,2010,1
Turkey,TUR,2011,3
Turkey,TUR,2012,2
Turkey,TUR,2013,0
Turkey,TUR,2014,0
Turkey,TUR,2015,0
Turkey,TUR,2016,0
Turkey,TUR,2017,2
Turkmenistan,TKM,-2150,0
Turkmenistan,TKM,-2000,1
Turkmenistan,TKM,-1610,0
Turkmenistan,TKM,-1566,0
Turkmenistan,TKM,-1450,0
Turkmenistan,TKM,-1365,0
Turkmenistan,TKM,-1250,0
Turkmenistan,TKM,-1050,0
Turkmenistan,TKM,-759,0
Turkmenistan,TKM,-590,0
Turkmenistan,TKM,-550,0
Turkmenistan,TKM,-525,0
Turkmenistan,TKM,-480,0
Turkmenistan,TKM,-479,0
Turkmenistan,TKM,-432,0
Turkmenistan,TKM,-426,0
Turkmenistan,TKM,-400,0
Turkmenistan,TKM,-373,0
Turkmenistan,TKM,-364,0
Turkmenistan,TKM,-330,0
Turkmenistan,TKM,-326,0
Turkmenistan,TKM,-282,0
Turkmenistan,TKM,-250,0
Turkmenistan,TKM,-227,0
Turkmenistan,TKM,-223,0
Turkmenistan,TKM,-221,0
Turkmenistan,TKM,-218,0
Turkmenistan,TKM,-217,0
Turkmenistan,TKM,-210,0
Turkmenistan,TKM,-198,0
Turkmenistan,TKM,-193,0
Turkmenistan,TKM,-186,0
Turkmenistan,TKM,-177,0
Turkmenistan,TKM,-70,0
Turkmenistan,TKM,-63,0
Turkmenistan,TKM,-60,0
Turkmenistan,TKM,-58,0
Turkmenistan,TKM,-50,0
Turkmenistan,TKM,-47,0
Turkmenistan,TKM,-33,0
Turkmenistan,TKM,-31,0
Turkmenistan,TKM,-27,0
Turkmenistan,TKM,-26,0
Turkmenistan,TKM,-15,0
Turkmenistan,TKM,10,1
Turkmenistan,TKM,11,0
Turkmenistan,TKM,17,0
Turkmenistan,TKM,23,0
Turkmenistan,TKM,25,0
Turkmenistan,TKM,27,0
Turkmenistan,TKM,29,0
Turkmenistan,TKM,33,0
Turkmenistan,TKM,37,0
Turkmenistan,TKM,46,0
Turkmenistan,TKM,50,0
Turkmenistan,TKM,52,0
Turkmenistan,TKM,55,0
Turkmenistan,TKM,57,0
Turkmenistan,TKM,60,0
Turkmenistan,TKM,62,0
Turkmenistan,TKM,63,0
Turkmenistan,TKM,76,0
Turkmenistan,TKM,79,0
Turkmenistan,TKM,89,0
Turkmenistan,TKM,93,0
Turkmenistan,TKM,100,0
Turkmenistan,TKM,105,0
Turkmenistan,TKM,109,0
Turkmenistan,TKM,115,0
Turkmenistan,TKM,120,0
Turkmenistan,TKM,123,0
Turkmenistan,TKM,128,0
Turkmenistan,TKM,138,0
Turkmenistan,TKM,142,0
Turkmenistan,TKM,143,0
Turkmenistan,TKM,155,0
Turkmenistan,TKM,170,0
Turkmenistan,TKM,173,0
Turkmenistan,TKM,177,0
Turkmenistan,TKM,180,0
Turkmenistan,TKM,243,0
Turkmenistan,TKM,251,0
Turkmenistan,TKM,253,0
Turkmenistan,TKM,258,0
Turkmenistan,TKM,262,0
Turkmenistan,TKM,294,0
Turkmenistan,TKM,304,0
Turkmenistan,TKM,306,0
Turkmenistan,TKM,315,0
Turkmenistan,TKM,319,0
Turkmenistan,TKM,324,0
Turkmenistan,TKM,334,0
Turkmenistan,TKM,340,0
Turkmenistan,TKM,341,0
Turkmenistan,TKM,342,0
Turkmenistan,TKM,344,0
Turkmenistan,TKM,346,0
Turkmenistan,TKM,348,0
Turkmenistan,TKM,350,0
Turkmenistan,TKM,355,0
Turkmenistan,TKM,358,0
Turkmenistan,TKM,361,0
Turkmenistan,TKM,362,0
Turkmenistan,TKM,365,0
Turkmenistan,TKM,367,0
Turkmenistan,TKM,368,0
Turkmenistan,TKM,369,0
Turkmenistan,TKM,382,0
Turkmenistan,TKM,394,0
Turkmenistan,TKM,396,0
Turkmenistan,TKM,407,0
Turkmenistan,TKM,412,0
Turkmenistan,TKM,419,0
Turkmenistan,TKM,425,0
Turkmenistan,TKM,427,0
Turkmenistan,TKM,438,0
Turkmenistan,TKM,440,0
Turkmenistan,TKM,447,0
Turkmenistan,TKM,448,0
Turkmenistan,TKM,450,0
Turkmenistan,TKM,457,0
Turkmenistan,TKM,458,0
Turkmenistan,TKM,460,0
Turkmenistan,TKM,470,0
Turkmenistan,TKM,477,0
Turkmenistan,TKM,478,0
Turkmenistan,TKM,494,0
Turkmenistan,TKM,499,0
Turkmenistan,TKM,500,0
Turkmenistan,TKM,501,0
Turkmenistan,TKM,510,0
Turkmenistan,TKM,512,0
Turkmenistan,TKM,518,0
Turkmenistan,TKM,521,0
Turkmenistan,TKM,522,0
Turkmenistan,TKM,525,0
Turkmenistan,TKM,527,0
Turkmenistan,TKM,528,0
Turkmenistan,TKM,533,0
Turkmenistan,TKM,543,0
Turkmenistan,TKM,551,0
Turkmenistan,TKM,552,0
Turkmenistan,TKM,553,0
Turkmenistan,TKM,554,0
Turkmenistan,TKM,555,0
Turkmenistan,TKM,557,0
Turkmenistan,TKM,558,0
Turkmenistan,TKM,565,0
Turkmenistan,TKM,567,0
Turkmenistan,TKM,579,0
Turkmenistan,TKM,581,0
Turkmenistan,TKM,587,0
Turkmenistan,TKM,600,0
Turkmenistan,TKM,614,0
Turkmenistan,TKM,634,0
Turkmenistan,TKM,649,0
Turkmenistan,TKM,662,0
Turkmenistan,TKM,664,0
Turkmenistan,TKM,678,0
Turkmenistan,TKM,684,0
Turkmenistan,TKM,688,0
Turkmenistan,TKM,701,0
Turkmenistan,TKM,704,0
Turkmenistan,TKM,713,0
Turkmenistan,TKM,715,0
Turkmenistan,TKM,716,0
Turkmenistan,TKM,734,0
Turkmenistan,TKM,735,0
Turkmenistan,TKM,740,0
Turkmenistan,TKM,742,0
Turkmenistan,TKM,743,0
Turkmenistan,TKM,744,0
Turkmenistan,TKM,745,0
Turkmenistan,TKM,746,0
Turkmenistan,TKM,748,0
Turkmenistan,TKM,749,0
Turkmenistan,TKM,758,0
Turkmenistan,TKM,763,0
Turkmenistan,TKM,766,0
Turkmenistan,TKM,777,0
Turkmenistan,TKM,778,0
Turkmenistan,TKM,780,0
Turkmenistan,TKM,788,0
Turkmenistan,TKM,793,0
Turkmenistan,TKM,796,0
Turkmenistan,TKM,801,0
Turkmenistan,TKM,802,0
Turkmenistan,TKM,803,0
Turkmenistan,TKM,811,0
Turkmenistan,TKM,814,0
Turkmenistan,TKM,818,0
Turkmenistan,TKM,820,0
Turkmenistan,TKM,835,0
Turkmenistan,TKM,838,0
Turkmenistan,TKM,842,0
Turkmenistan,TKM,844,0
Turkmenistan,TKM,845,0
Turkmenistan,TKM,846,0
Turkmenistan,TKM,847,0
Turkmenistan,TKM,850,0
Turkmenistan,TKM,851,0
Turkmenistan,TKM,853,0
Turkmenistan,TKM,854,0
Turkmenistan,TKM,855,0
Turkmenistan,TKM,856,0
Turkmenistan,TKM,857,0
Turkmenistan,TKM,858,0
Turkmenistan,TKM,859,0
Turkmenistan,TKM,860,0
Turkmenistan,TKM,863,0
Turkmenistan,TKM,864,0
Turkmenistan,TKM,867,0
Turkmenistan,TKM,869,0
Turkmenistan,TKM,871,0
Turkmenistan,TKM,876,0
Turkmenistan,TKM,881,0
Turkmenistan,TKM,885,0
Turkmenistan,TKM,887,0
Turkmenistan,TKM,891,0
Turkmenistan,TKM,893,0
Turkmenistan,TKM,894,0
Turkmenistan,TKM,896,0
Turkmenistan,TKM,898,0
Turkmenistan,TKM,910,0
Turkmenistan,TKM,912,0
Turkmenistan,TKM,922,0
Turkmenistan,TKM,942,0
Turkmenistan,TKM,943,1
Turkmenistan,TKM,951,0
Turkmenistan,TKM,953,1
Turkmenistan,TKM,956,0
Turkmenistan,TKM,957,0
Turkmenistan,TKM,958,0
Turkmenistan,TKM,963,0
Turkmenistan,TKM,972,0
Turkmenistan,TKM,977,0
Turkmenistan,TKM,978,0
Turkmenistan,TKM,985,0
Turkmenistan,TKM,986,0
Turkmenistan,TKM,990,0
Turkmenistan,TKM,991,0
Turkmenistan,TKM,999,0
Turkmenistan,TKM,1000,0
Turkmenistan,TKM,1001,0
Turkmenistan,TKM,1003,0
Turkmenistan,TKM,1007,0
Turkmenistan,TKM,1008,0
Turkmenistan,TKM,1010,0
Turkmenistan,TKM,1013,0
Turkmenistan,TKM,1021,0
Turkmenistan,TKM,1022,0
Turkmenistan,TKM,1026,0
Turkmenistan,TKM,1033,0
Turkmenistan,TKM,1036,0
Turkmenistan,TKM,1037,0
Turkmenistan,TKM,1038,0
Turkmenistan,TKM,1039,0
Turkmenistan,TKM,1040,0
Turkmenistan,TKM,1042,0
Turkmenistan,TKM,1045,0
Turkmenistan,TKM,1046,0
Turkmenistan,TKM,1048,0
Turkmenistan,TKM,1052,0
Turkmenistan,TKM,1057,0
Turkmenistan,TKM,1058,0
Turkmenistan,TKM,1063,0
Turkmenistan,TKM,1064,0
Turkmenistan,TKM,1065,0
Turkmenistan,TKM,1066,0
Turkmenistan,TKM,1067,0
Turkmenistan,TKM,1068,0
Turkmenistan,TKM,1070,0
Turkmenistan,TKM,1072,0
Turkmenistan,TKM,1076,0
Turkmenistan,TKM,1082,0
Turkmenistan,TKM,1085,0
Turkmenistan,TKM,1086,0
Turkmenistan,TKM,1088,0
Turkmenistan,TKM,1089,0
Turkmenistan,TKM,1091,0
Turkmenistan,TKM,1096,0
Turkmenistan,TKM,1099,0
Turkmenistan,TKM,1101,0
Turkmenistan,TKM,1102,0
Turkmenistan,TKM,1106,0
Turkmenistan,TKM,1109,0
Turkmenistan,TKM,1111,0
Turkmenistan,TKM,1114,0
Turkmenistan,TKM,1115,0
Turkmenistan,TKM,1117,0
Turkmenistan,TKM,1118,0
Turkmenistan,TKM,1119,0
Turkmenistan,TKM,1125,0
Turkmenistan,TKM,1130,0
Turkmenistan,TKM,1137,0
Turkmenistan,TKM,1139,0
Turkmenistan,TKM,1143,0
Turkmenistan,TKM,1149,0
Turkmenistan,TKM,1151,0
Turkmenistan,TKM,1153,0
Turkmenistan,TKM,1155,0
Turkmenistan,TKM,1156,0
Turkmenistan,TKM,1157,0
Turkmenistan,TKM,1158,0
Turkmenistan,TKM,1160,0
Turkmenistan,TKM,1164,0
Turkmenistan,TKM,1169,0
Turkmenistan,TKM,1171,0
Turkmenistan,TKM,1172,0
Turkmenistan,TKM,1175,1
Turkmenistan,TKM,1176,0
Turkmenistan,TKM,1179,0
Turkmenistan,TKM,1180,0
Turkmenistan,TKM,1182,0
Turkmenistan,TKM,1183,0
Turkmenistan,TKM,1184,0
Turkmenistan,TKM,1201,0
Turkmenistan,TKM,1202,0
Turkmenistan,TKM,1208,1
Turkmenistan,TKM,1209,0
Turkmenistan,TKM,1211,0
Turkmenistan,TKM,1219,0
Turkmenistan,TKM,1222,0
Turkmenistan,TKM,1223,0
Turkmenistan,TKM,1227,0
Turkmenistan,TKM,1231,0
Turkmenistan,TKM,1233,0
Turkmenistan,TKM,1237,0
Turkmenistan,TKM,1241,0
Turkmenistan,TKM,1248,0
Turkmenistan,TKM,1255,0
Turkmenistan,TKM,1257,0
Turkmenistan,TKM,1259,0
Turkmenistan,TKM,1267,0
Turkmenistan,TKM,1268,0
Turkmenistan,TKM,1269,0
Turkmenistan,TKM,1272,0
Turkmenistan,TKM,1273,0
Turkmenistan,TKM,1275,0
Turkmenistan,TKM,1276,0
Turkmenistan,TKM,1277,0
Turkmenistan,TKM,1279,0
Turkmenistan,TKM,1280,0
Turkmenistan,TKM,1281,0
Turkmenistan,TKM,1283,0
Turkmenistan,TKM,1284,0
Turkmenistan,TKM,1286,0
Turkmenistan,TKM,1289,0
Turkmenistan,TKM,1290,0
Turkmenistan,TKM,1291,0
Turkmenistan,TKM,1293,0
Turkmenistan,TKM,1295,0
Turkmenistan,TKM,1298,0
Turkmenistan,TKM,1300,0
Turkmenistan,TKM,1301,0
Turkmenistan,TKM,1303,0
Turkmenistan,TKM,1304,0
Turkmenistan,TKM,1305,0
Turkmenistan,TKM,1306,0
Turkmenistan,TKM,1310,0
Turkmenistan,TKM,1314,0
Turkmenistan,TKM,1319,0
Turkmenistan,TKM,1320,0
Turkmenistan,TKM,1323,0
Turkmenistan,TKM,1327,0
Turkmenistan,TKM,1328,0
Turkmenistan,TKM,1329,0
Turkmenistan,TKM,1331,0
Turkmenistan,TKM,1332,0
Turkmenistan,TKM,1336,0
Turkmenistan,TKM,1337,0
Turkmenistan,TKM,1339,0
Turkmenistan,TKM,1340,0
Turkmenistan,TKM,1341,0
Turkmenistan,TKM,1343,0
Turkmenistan,TKM,1344,0
Turkmenistan,TKM,1345,0
Turkmenistan,TKM,1346,0
Turkmenistan,TKM,1347,0
Turkmenistan,TKM,1348,0
Turkmenistan,TKM,1349,0
Turkmenistan,TKM,1350,0
Turkmenistan,TKM,1351,0
Turkmenistan,TKM,1352,0
Turkmenistan,TKM,1353,0
Turkmenistan,TKM,1354,0
Turkmenistan,TKM,1356,0
Turkmenistan,TKM,1358,0
Turkmenistan,TKM,1359,0
Turkmenistan,TKM,1360,0
Turkmenistan,TKM,1361,0
Turkmenistan,TKM,1365,0
Turkmenistan,TKM,1367,0
Turkmenistan,TKM,1368,0
Turkmenistan,TKM,1372,0
Turkmenistan,TKM,1374,0
Turkmenistan,TKM,1375,0
Turkmenistan,TKM,1377,0
Turkmenistan,TKM,1380,0
Turkmenistan,TKM,1382,0
Turkmenistan,TKM,1383,0
Turkmenistan,TKM,1384,0
Turkmenistan,TKM,1385,0
Turkmenistan,TKM,1386,0
Turkmenistan,TKM,1387,0
Turkmenistan,TKM,1389,0
Turkmenistan,TKM,1390,0
Turkmenistan,TKM,1391,0
Turkmenistan,TKM,1399,0
Turkmenistan,TKM,1400,0
Turkmenistan,TKM,1402,0
Turkmenistan,TKM,1403,0
Turkmenistan,TKM,1404,0
Turkmenistan,TKM,1405,0
Turkmenistan,TKM,1406,0
Turkmenistan,TKM,1407,0
Turkmenistan,TKM,1408,0
Turkmenistan,TKM,1414,0
Turkmenistan,TKM,1417,0
Turkmenistan,TKM,1418,0
Turkmenistan,TKM,1419,0
Turkmenistan,TKM,1426,0
Turkmenistan,TKM,1427,0
Turkmenistan,TKM,1428,0
Turkmenistan,TKM,1431,0
Turkmenistan,TKM,1433,0
Turkmenistan,TKM,1440,0
Turkmenistan,TKM,1441,0
Turkmenistan,TKM,1443,0
Turkmenistan,TKM,1444,0
Turkmenistan,TKM,1445,0
Turkmenistan,TKM,1447,0
Turkmenistan,TKM,1448,0
Turkmenistan,TKM,1451,0
Turkmenistan,TKM,1454,0
Turkmenistan,TKM,1455,0
Turkmenistan,TKM,1456,0
Turkmenistan,TKM,1457,0
Turkmenistan,TKM,1458,0
Turkmenistan,TKM,1459,0
Turkmenistan,TKM,1461,0
Turkmenistan,TKM,1463,0
Turkmenistan,TKM,1464,0
Turkmenistan,TKM,1469,0
Turkmenistan,TKM,1471,0
Turkmenistan,TKM,1475,0
Turkmenistan,TKM,1478,0
Turkmenistan,TKM,1479,0
Turkmenistan,TKM,1481,0
Turkmenistan,TKM,1482,0
Turkmenistan,TKM,1483,0
Turkmenistan,TKM,1484,0
Turkmenistan,TKM,1485,0
Turkmenistan,TKM,1487,0
Turkmenistan,TKM,1488,0
Turkmenistan,TKM,1489,0
Turkmenistan,TKM,1490,0
Turkmenistan,TKM,1491,0
Turkmenistan,TKM,1493,0
Turkmenistan,TKM,1494,0
Turkmenistan,TKM,1495,0
Turkmenistan,TKM,1496,0
Turkmenistan,TKM,1498,0
Turkmenistan,TKM,1499,0
Turkmenistan,TKM,1500,0
Turkmenistan,TKM,1501,0
Turkmenistan,TKM,1502,0
Turkmenistan,TKM,1504,0
Turkmenistan,TKM,1505,0
Turkmenistan,TKM,1507,0
Turkmenistan,TKM,1508,0
Turkmenistan,TKM,1509,0
Turkmenistan,TKM,1510,0
Turkmenistan,TKM,1511,0
Turkmenistan,TKM,1512,0
Turkmenistan,TKM,1513,0
Turkmenistan,TKM,1514,0
Turkmenistan,TKM,1515,0
Turkmenistan,TKM,1516,0
Turkmenistan,TKM,1517,0
Turkmenistan,TKM,1518,0
Turkmenistan,TKM,1520,0
Turkmenistan,TKM,1522,0
Turkmenistan,TKM,1523,0
Turkmenistan,TKM,1524,0
Turkmenistan,TKM,1527,0
Turkmenistan,TKM,1530,0
Turkmenistan,TKM,1531,0
Turkmenistan,TKM,1535,0
Turkmenistan,TKM,1536,0
Turkmenistan,TKM,1537,0
Turkmenistan,TKM,1538,0
Turkmenistan,TKM,1539,0
Turkmenistan,TKM,1541,0
Turkmenistan,TKM,1542,0
Turkmenistan,TKM,1543,0
Turkmenistan,TKM,1545,0
Turkmenistan,TKM,1546,0
Turkmenistan,TKM,1547,0
Turkmenistan,TKM,1549,0
Turkmenistan,TKM,1550,0
Turkmenistan,TKM,1551,0
Turkmenistan,TKM,1552,0
Turkmenistan,TKM,1553,0
Turkmenistan,TKM,1555,0
Turkmenistan,TKM,1556,0
Turkmenistan,TKM,1560,0
Turkmenistan,TKM,1561,0
Turkmenistan,TKM,1562,0
Turkmenistan,TKM,1563,0
Turkmenistan,TKM,1564,0
Turkmenistan,TKM,1565,0
Turkmenistan,TKM,1566,0
Turkmenistan,TKM,1568,0
Turkmenistan,TKM,1570,0
Turkmenistan,TKM,1571,0
Turkmenistan,TKM,1573,0
Turkmenistan,TKM,1574,0
Turkmenistan,TKM,1575,0
Turkmenistan,TKM,1576,0
Turkmenistan,TKM,1577,0
Turkmenistan,TKM,1578,0
Turkmenistan,TKM,1579,0
Turkmenistan,TKM,1580,0
Turkmenistan,TKM,1581,0
Turkmenistan,TKM,1582,0
Turkmenistan,TKM,1584,0
Turkmenistan,TKM,1586,0
Turkmenistan,TKM,1587,0
Turkmenistan,TKM,1588,0
Turkmenistan,TKM,1589,0
Turkmenistan,TKM,1590,0
Turkmenistan,TKM,1591,0
Turkmenistan,TKM,1593,0
Turkmenistan,TKM,1594,0
Turkmenistan,TKM,1596,0
Turkmenistan,TKM,1597,0
Turkmenistan,TKM,1598,0
Turkmenistan,TKM,1599,0
Turkmenistan,TKM,1600,0
Turkmenistan,TKM,1601,0
Turkmenistan,TKM,1602,0
Turkmenistan,TKM,1603,0
Turkmenistan,TKM,1604,0
Turkmenistan,TKM,1605,0
Turkmenistan,TKM,1606,0
Turkmenistan,TKM,1608,0
Turkmenistan,TKM,1609,0
Turkmenistan,TKM,1610,0
Turkmenistan,TKM,1611,0
Turkmenistan,TKM,1612,0
Turkmenistan,TKM,1613,0
Turkmenistan,TKM,1614,0
Turkmenistan,TKM,1615,0
Turkmenistan,TKM,1616,0
Turkmenistan,TKM,1618,0
Turkmenistan,TKM,1619,0
Turkmenistan,TKM,1620,0
Turkmenistan,TKM,1621,0
Turkmenistan,TKM,1622,0
Turkmenistan,TKM,1624,0
Turkmenistan,TKM,1625,0
Turkmenistan,TKM,1626,0
Turkmenistan,TKM,1627,0
Turkmenistan,TKM,1628,0
Turkmenistan,TKM,1629,0
Turkmenistan,TKM,1630,0
Turkmenistan,TKM,1631,0
Turkmenistan,TKM,1632,0
Turkmenistan,TKM,1633,0
Turkmenistan,TKM,1634,0
Turkmenistan,TKM,1636,0
Turkmenistan,TKM,1638,0
Turkmenistan,TKM,1639,0
Turkmenistan,TKM,1640,0
Turkmenistan,TKM,1641,0
Turkmenistan,TKM,1642,0
Turkmenistan,TKM,1643,0
Turkmenistan,TKM,1644,0
Turkmenistan,TKM,1645,0
Turkmenistan,TKM,1646,0
Turkmenistan,TKM,1647,0
Turkmenistan,TKM,1648,0
Turkmenistan,TKM,1649,0
Turkmenistan,TKM,1650,0
Turkmenistan,TKM,1651,0
Turkmenistan,TKM,1652,0
Turkmenistan,TKM,1653,0
Turkmenistan,TKM,1654,0
Turkmenistan,TKM,1655,0
Turkmenistan,TKM,1656,0
Turkmenistan,TKM,1657,0
Turkmenistan,TKM,1658,0
Turkmenistan,TKM,1659,0
Turkmenistan,TKM,1660,0
Turkmenistan,TKM,1661,0
Turkmenistan,TKM,1662,0
Turkmenistan,TKM,1663,0
Turkmenistan,TKM,1664,0
Turkmenistan,TKM,1665,0
Turkmenistan,TKM,1666,0
Turkmenistan,TKM,1667,0
Turkmenistan,TKM,1668,0
Turkmenistan,TKM,1669,0
Turkmenistan,TKM,1670,0
Turkmenistan,TKM,1671,0
Turkmenistan,TKM,1672,0
Turkmenistan,TKM,1673,0
Turkmenistan,TKM,1674,0
Turkmenistan,TKM,1675,0
Turkmenistan,TKM,1676,0
Turkmenistan,TKM,1677,0
Turkmenistan,TKM,1678,0
Turkmenistan,TKM,1679,0
Turkmenistan,TKM,1680,0
