T19,Consumer Price Index,,,,,
710,South Africa,2015,Consumer price index: Food,137.5,Calculated by the UN Statistics Division from national indices.;Urban areas.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
710,South Africa,2016,Consumer price index: Food,153.5,Calculated by the UN Statistics Division from national indices.;Urban areas.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
710,South Africa,2017,Consumer price index: Food,164.5,Calculated by the UN Statistics Division from national indices.;Urban areas.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2010,Consumer price index: General,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2014,Consumer price index: General,217.2,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2015,Consumer price index: General,331.9,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2016,Consumer price index: General,"1,592.40",,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2017,Consumer price index: General,"4,583.70",,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2010,Consumer price index: Food,100,Estimate.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2014,Consumer price index: Food,217.9,Estimate.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2015,Consumer price index: Food,349.4,Estimate.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2016,Consumer price index: Food,"1,660.90",Estimate.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
728,South Sudan,2017,Consumer price index: Food,"4,574.00",Estimate.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,1995,Consumer price index: General,66.7,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2005,Consumer price index: General,89,Break in the time series.;Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2010,Consumer price index: General,100,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2014,Consumer price index: General,107,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2015,Consumer price index: General,106.5,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2016,Consumer price index: General,106.3,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2017,Consumer price index: General,108.4,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,1995,Consumer price index: Food,67,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2005,Consumer price index: Food,89.2,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2010,Consumer price index: Food,100,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2014,Consumer price index: Food,107,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2015,Consumer price index: Food,108.2,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2016,Consumer price index: Food,109.7,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
724,Spain,2017,Consumer price index: Food,111.1,Calculated by the UN Statistics Division from national indices.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,1995,Consumer price index: General,23.6,Calculated by the UN Statistics Division from national indices.;Colombo,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2005,Consumer price index: General,58.3,Break in the time series.;Calculated by the UN Statistics Division from national indices.;Colombo,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2010,Consumer price index: General,100,Calculated by the UN Statistics Division from national indices.;Colombo,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2014,Consumer price index: General,105.5,Break in the time series.;Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2015,Consumer price index: General,109.5,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2016,Consumer price index: General,113.8,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2017,Consumer price index: General,122.6,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2010,Consumer price index: Food,100,Calculated by the UN Statistics Division from national indices.;Colombo,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2014,Consumer price index: Food,105.2,Break in the time series.;Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2015,Consumer price index: Food,110.7,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2016,Consumer price index: Food,114.1,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
144,Sri Lanka,2017,Consumer price index: Food,127,Index base: 2013=100.,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2005,Consumer price index: General,80.7,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2010,Consumer price index: General,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2014,Consumer price index: General,109.4,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2015,Consumer price index: General,111,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2016,Consumer price index: General,110.7,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2017,Consumer price index: General,111,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2005,Consumer price index: Food,71.8,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2010,Consumer price index: Food,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2014,Consumer price index: Food,105.8,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2015,Consumer price index: Food,107.8,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2016,Consumer price index: Food,106.2,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
275,State of Palestine,2017,Consumer price index: Food,105.2,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
729,Sudan,1995,Consumer price index: General,8.3,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
729,Sudan,2005,Consumer price index: General,60,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
729,Sudan,2010,Consumer price index: General,100,,"United Nations Statistics Division (UNSD), New York, Monthly Bulletin of Statistics (MBS), last accessed May 2018"
